Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU08,OUT049,1611.6664994695138
NCW30,OUT045,3911.245592233846
NCM18,OUT013,806.7703170793612
FDS22,OUT035,685.4685640041638
NCH18,OUT017,4020.6669654599596
FDC23,OUT013,3055.93129501689
FDY46,OUT013,3095.2386600592076
NCU06,OUT046,3660.7448471689904
FDX57,OUT045,1542.6506389882663
FDX36,OUT027,5867.164849848287
FDL16,OUT045,716.7359997916708
FDT16,OUT010,679.8161301713524
FDN16,OUT018,1428.2151760420127
FDC03,OUT046,3226.352736387047
DRF60,OUT013,4057.9021920858604
FDS27,OUT027,5213.497254337514
FDP33,OUT010,654.5131098187369
FDJ36,OUT018,1392.2760012548597
NCR42,OUT013,618.542080233008
FDV14,OUT017,1332.9495358071144
NCP42,OUT035,3084.0373876119265
FDB50,OUT027,2266.6745295186474
NCC30,OUT027,4966.159239687705
FDA23,OUT018,1470.169112448234
FDW16,OUT017,1412.6024120933073
FDQ52,OUT010,650.7030914902575
FDB58,OUT049,2318.269880525311
NCP29,OUT049,1048.7396556264914
NCM05,OUT045,3898.0335972233675
FDO25,OUT013,3335.768662808027
NCM54,OUT046,2190.675751903837
NCL54,OUT046,2770.292713327479
FDL39,OUT010,495.39800496672024
FDF53,OUT018,2828.796661576398
NCQ42,OUT035,2065.9520262219403
FDF58,OUT013,859.1222806387987
FDZ04,OUT035,1080.833332498158
FDE26,OUT019,334.67824937579235
FDS60,OUT017,3002.650722234616
FDV58,OUT017,3327.8938882433404
FDM04,OUT045,790.3541235394749
FDE08,OUT035,2501.7277331361447
NCB43,OUT049,3146.814732843658
FDU11,OUT010,298.94878199748274
FDF22,OUT019,534.3590338835189
FDE24,OUT013,2392.535207875897
DRJ49,OUT046,2124.5528829006853
NCQ53,OUT035,3904.9799503923336
NCL41,OUT013,616.2613909539984
FDR22,OUT013,1864.9164725223332
FDH04,OUT035,1520.8328671428806
DRH15,OUT045,704.5691740336152
FDY40,OUT049,857.5811701512397
NCI17,OUT035,1712.5895775519798
NCC18,OUT013,2860.029095083861
FDY28,OUT027,5487.912900269917
FDB45,OUT027,2655.483797550386
NCL30,OUT018,1863.5200374035107
FDM10,OUT017,3594.34443841614
FDH22,OUT027,3279.6132197395445
NCZ53,OUT017,3036.8062810660385
NCI18,OUT013,3506.0260280082566
FDH14,OUT027,3759.0354558609197
FDR36,OUT027,1241.3317415249016
FDW01,OUT045,2499.9234538650703
FDK02,OUT027,3060.6506329268477
FDJ02,OUT018,2026.2869170879233
FDU55,OUT013,4305.00182680048
NCV18,OUT027,2443.9848787884703
FDH14,OUT018,1902.7913511880092
FDZ37,OUT045,1420.1914786605132
FDX49,OUT049,3984.321444145223
NCD43,OUT046,1783.494235673612
FDZ07,OUT013,839.6177338302291
FDK43,OUT035,2129.1877879925446
FDR32,OUT018,3284.2322213051602
FDT39,OUT013,2299.743029096361
NCV54,OUT017,2050.553164381104
FDF38,OUT018,549.9086067160777
FDV60,OUT046,3104.090992054655
FDH44,OUT027,3956.9888416742015
FDS21,OUT046,1014.4485449581447
NCL41,OUT045,618.606430785213
FDM46,OUT017,1581.8230489262028
FDU27,OUT045,761.022014029365
NCJ54,OUT017,3859.4492753985814
DRG51,OUT018,2447.9567951606678
NCA29,OUT019,450.0360132723517
FDR47,OUT045,3002.1875477163544
NCL19,OUT027,3654.655779403696
DRG01,OUT049,1261.1709774879084
FDG10,OUT046,940.6985862574278
NCV05,OUT049,2440.724333186193
NCH18,OUT019,561.4502957668752
FDV14,OUT018,1256.0236891439208
DRJ23,OUT035,2981.021156750085
DRJ11,OUT046,3109.1047002586583
FDZ03,OUT017,3228.807921021152
FDI27,OUT010,113.87356477043731
FDJ14,OUT018,1209.603910267242
FDU32,OUT017,2048.533840450694
FDD47,OUT027,4521.606668214354
DRF36,OUT035,3059.858281098613
FDM21,OUT046,3820.7801361889365
FDV10,OUT018,582.1284041160693
FDH60,OUT018,2929.687450233504
FDX47,OUT010,412.6268971810524
FDT19,OUT019,445.6147770327491
FDO11,OUT045,4066.528187405285
FDH24,OUT027,4145.160980447496
FDL02,OUT018,1445.9247672512583
FDB02,OUT049,3020.28790202831
FDA43,OUT046,3276.689430895891
FDG52,OUT045,693.5815762742823
DRC12,OUT013,3130.9736717115297
FDY37,OUT018,1916.2079202525274
NCU18,OUT045,2168.389141259966
FDU09,OUT035,875.8857012762238
DRJ25,OUT027,1487.6183762690898
DRE12,OUT018,1668.8222635996142
DRL47,OUT017,2098.5726140323936
DRK01,OUT046,1589.2149190886205
FDC22,OUT019,529.5961179272523
FDG44,OUT013,711.9899982284053
FDW04,OUT035,2084.649842755485
FDK09,OUT049,3856.3282416042994
NCN43,OUT035,2058.3220439199135
FDG04,OUT049,3127.391547704706
FDH32,OUT010,205.9468583450228
DRI47,OUT017,2479.4595178336085
DRE15,OUT013,1157.7349734580146
FDY11,OUT035,1148.333135893643
FDO60,OUT049,787.2815019957227
FDQ20,OUT018,544.3904979151218
FDO57,OUT027,4109.058926932667
FDT14,OUT019,285.3054709546149
FDA57,OUT049,719.4573470255898
DRN35,OUT017,643.644202843892
FDJ03,OUT046,812.3391539933848
FDX28,OUT017,1791.5699310565385
DRE25,OUT045,1426.0377558621726
FDR09,OUT046,3848.447846111282
FDB23,OUT035,4005.6303116643685
FDO08,OUT045,2745.787940485918
FDQ23,OUT049,1644.3651415429235
FDW04,OUT013,1994.1447709356394
DRK13,OUT010,519.9377268867463
NCL17,OUT027,3608.406842575126
FDY21,OUT035,3283.8869492097056
FDJ38,OUT027,5002.2015190188395
FDA37,OUT019,295.4861060191561
FDV43,OUT013,677.2251615697382
FDL36,OUT046,1433.8717206284275
FDD53,OUT045,660.7164715575891
FDZ19,OUT010,425.47007789152207
FDV21,OUT045,1997.1080813351603
NCL54,OUT018,2653.21887480265
DRI47,OUT027,3733.626655148376
DRG03,OUT049,2664.6821962735203
FDG21,OUT013,2406.49571094491
FDW03,OUT018,1435.834020707875
NCI55,OUT046,2123.573542490339
DRC36,OUT019,490.4137255361472
FDH22,OUT017,2135.939083009571
FDV20,OUT045,1993.3967956831737
NCU41,OUT027,5314.270843181341
FDN46,OUT027,2752.876045411167
FDK50,OUT045,2555.727052679677
NCA05,OUT027,3803.75516881231
DRH01,OUT018,2556.138838542532
FDT08,OUT018,2058.4399254908094
FDM08,OUT018,3128.882152121024
FDZ07,OUT035,1032.0201214001763
FDS22,OUT017,720.1044663368784
FDV35,OUT027,3924.2312452907995
FDI28,OUT010,189.7504764720161
FDW58,OUT027,2726.0184988315946
FDT52,OUT045,4015.833476133237
FDY34,OUT046,2777.3371500301846
FDR10,OUT046,2426.673495841165
FDK57,OUT017,2019.07009261621
FDR02,OUT027,2802.152611776311
FDX49,OUT046,3764.5000373852713
FDQ20,OUT046,702.668911223604
DRK23,OUT045,3911.4789496644767
NCW06,OUT046,3118.3725741906005
FDR31,OUT017,2574.1170784959027
NCE43,OUT013,2889.2455809348135
DRO59,OUT027,2195.395820292767
FDN09,OUT049,4239.283013402496
FDR11,OUT046,2702.30209046404
FDO57,OUT013,2492.902406300011
NCX18,OUT017,3125.293079919608
FDB05,OUT018,3492.783589835669
FDQ08,OUT018,802.6991159696543
NCG43,OUT035,1501.475852780577
FDJ56,OUT013,1694.54761695553
FDA13,OUT010,123.73632160378759
FDO56,OUT017,1923.0604480483887
FDB37,OUT018,3260.960590227628
FDZ02,OUT018,1330.8367804826166
FDQ24,OUT046,3801.1661119389305
FDM16,OUT013,1127.1584061789551
FDU35,OUT049,1628.7397054525268
FDT35,OUT035,2895.758195943773
NCX30,OUT049,4242.019024870018
FDG04,OUT017,3001.058581258845
FDI12,OUT035,1370.419789266912
FDE35,OUT035,1015.1672161152932
NCP14,OUT027,2737.015503528889
NCY53,OUT045,1638.7890819793674
FDP49,OUT017,871.1557066864714
FDQ04,OUT017,704.94678840709
FDM39,OUT035,2873.536864154843
FDO58,OUT019,412.77659957683653
FDC56,OUT017,1976.5259989382696
NCQ54,OUT046,2582.3798526883866
FDV10,OUT027,1234.1567632942797
NCK17,OUT046,665.0313627774107
NCF55,OUT027,1082.516605928714
FDV33,OUT013,4217.514933904571
NCH29,OUT019,259.6379876431589
FDA37,OUT027,3229.6812099863637
FDH46,OUT018,1416.624475927395
FDS25,OUT035,1869.7488270595193
FDH04,OUT027,2551.879830052817
FDX52,OUT046,3189.2375976468056
NCD42,OUT017,639.8037734270015
FDW47,OUT017,2063.4154921781856
FDL25,OUT027,2650.512723517624
NCJ06,OUT010,253.51561472678594
FDY09,OUT013,2927.410084046384
FDS40,OUT046,656.800270921016
FDH41,OUT017,3647.098715951093
FDG38,OUT035,1348.2811032150805
FDU03,OUT027,4980.944675383741
FDV20,OUT046,2154.703077807504
DRB13,OUT045,2965.6593115433125
NCQ30,OUT013,1832.4323408532052
NCH06,OUT013,4142.922882282916
FDU50,OUT018,1579.9511360872339
NCO42,OUT019,362.63236960389355
FDW09,OUT018,1154.1999511916422
FDH04,OUT013,1397.292900568156
FDC21,OUT045,1728.3327112215409
FDL21,OUT049,760.3677137674345
FDM46,OUT010,212.14704143340023
FDT22,OUT019,170.12977316496918
FDB28,OUT035,3256.379731153841
FDI12,OUT018,1298.726217035546
FDA28,OUT045,1973.7813211941964
FDF59,OUT013,1965.1715198977547
FDM45,OUT027,3136.3301182973023
FDQ56,OUT017,1375.2596786140039
FDR46,OUT049,2463.281857652105
FDT01,OUT013,3311.2262483838895
FDD16,OUT027,2099.5515755958118
NCU30,OUT010,427.0375977359137
FDM40,OUT010,360.7089654124988
FDI56,OUT035,1565.4130298606185
NCS30,OUT013,1887.1689745201563
FDU08,OUT017,1725.0865284504232
FDX51,OUT027,5248.824903377453
FDA43,OUT045,2999.0120671636337
FDX59,OUT010,124.62232966115101
FDC37,OUT018,1424.5858297233974
FDP58,OUT013,3394.6213819981244
NCY42,OUT035,2309.302352547166
FDF21,OUT018,2794.479067970289
FDU10,OUT027,1127.162484441836
DRL47,OUT018,1845.6533618689673
FDA58,OUT018,3378.450911306944
FDJ22,OUT049,3087.225021076722
FDK50,OUT046,2338.436686671416
FDO38,OUT035,1308.0878211381707
DRF60,OUT035,3919.0575892940956
NCZ42,OUT019,578.599867074191
FDD35,OUT049,2051.2979933574975
FDL25,OUT045,1489.1955248406955
FDJ16,OUT013,749.5812952014737
DRK59,OUT049,4179.145247941644
FDI50,OUT046,3830.3608217361407
NCB19,OUT045,1455.564427798967
DRI37,OUT035,958.3350386295939
FDA14,OUT027,3759.4519386627617
FDC08,OUT018,3295.5434605347155
FDS45,OUT046,1890.1957041045189
FDI21,OUT049,1063.293449676732
DRJ47,OUT035,2977.5255570724216
DRE37,OUT027,5183.521492759199
FDT55,OUT018,2396.0198115658877
NCG42,OUT027,3306.397244388571
FDA31,OUT049,3013.279960657121
NCW42,OUT046,3472.8713584261054
FDF50,OUT017,3311.915040782269
FDK56,OUT049,3254.8872684842086
FDX10,OUT035,638.510147684812
NCK07,OUT027,4303.167895710305
FDZ49,OUT017,3848.23122879985
FDR33,OUT013,1830.8333367059902
FDO44,OUT018,1555.9535398327525
FDA20,OUT046,3123.3656312316757
NCL30,OUT045,1923.4710617940655
FDI05,OUT019,201.62455563785912
FDQ12,OUT018,3444.9384292961827
FDH47,OUT017,1571.7739990129585
FDH34,OUT018,2812.530466147547
FDF29,OUT046,2267.3799182482535
FDG40,OUT018,496.65712214680286
NCE18,OUT017,4172.573395093653
FDP21,OUT010,532.0509367083678
FDY50,OUT013,1477.6510940912644
FDB36,OUT049,2170.387844935734
NCZ29,OUT049,2217.110218044501
FDU20,OUT018,1658.8606950308624
FDO56,OUT013,1929.7168717600603
FDW31,OUT049,3203.6056764728064
DRH59,OUT013,1139.9023958535336
NCB30,OUT017,3245.0429742144483
FDK43,OUT027,3267.205177276841
FDW43,OUT045,3998.629026376705
NCL19,OUT017,2311.8369113989224
FDJ27,OUT046,1650.1095542310022
FDC45,OUT046,2604.1411899130044
FDY40,OUT035,795.5174627238687
NCM41,OUT035,1455.918545666893
NCK18,OUT019,433.5582479315737
FDP37,OUT049,2244.8254629019984
FDA27,OUT027,6024.583976217379
NCX30,OUT035,4003.386458082837
FDR09,OUT017,4206.76358484494
FDG08,OUT027,4600.256220938308
NCU30,OUT013,2624.9242889288453
FDB16,OUT017,1444.5121366672067
FDM16,OUT017,1272.8708301973465
FDC48,OUT013,1324.5037466135989
NCF18,OUT046,2994.6590585688696
FDU46,OUT018,1294.2893104462564
FDH41,OUT018,3427.6823438590745
NCN42,OUT010,360.5281613878162
FDU49,OUT046,1382.7090408596246
FDB20,OUT027,2192.83178635714
FDG50,OUT019,240.82302558463303
FDW20,OUT045,1960.4969369930736
NCO55,OUT049,1734.707245024321
FDX48,OUT046,2518.525016634739
FDU48,OUT046,2114.3718456011175
FDR48,OUT019,332.62168184993703
FDK27,OUT013,1931.7851857632488
FDT35,OUT013,2657.8005441953383
FDN12,OUT049,1751.6950995659342
NCE31,OUT019,125.13115727367779
FDL21,OUT017,672.1655267110212
FDV56,OUT017,1815.5172401072757
FDR16,OUT017,3844.108951765437
NCP41,OUT049,1763.7662117034652
FDJ27,OUT013,1643.8040562575788
FDA07,OUT017,2068.2396980313947
FDK55,OUT049,1409.3434892428525
FDM33,OUT049,3611.998360123681
FDY46,OUT046,2828.6830923167554
FDD36,OUT046,2030.401962272055
FDB12,OUT027,2715.658250730394
FDF28,OUT019,293.99027159352727
NCE07,OUT019,366.5623776061104
FDW50,OUT027,4311.288050482623
NCW18,OUT017,3929.794623467346
NCJ17,OUT019,243.00867361951904
DRZ24,OUT010,271.0576264901499
FDS07,OUT035,1943.6553019468129
NCW05,OUT010,239.65019907605256
FDZ22,OUT018,1229.0688728990237
FDK02,OUT046,2062.5781350473103
FDZ45,OUT027,5150.498391604524
FDL25,OUT046,1445.529361440587
FDS08,OUT045,2750.0752177161044
NCZ42,OUT027,6165.149733351038
FDX57,OUT035,1611.4048560583
FDF21,OUT046,3245.3253407443194
FDJ56,OUT018,1383.8303718018606
FDX10,OUT013,650.4130178004332
DRG48,OUT035,2387.2628904245717
DRN37,OUT046,2646.637901657453
NCY41,OUT018,505.46354862020337
FDN28,OUT045,1697.188631163903
FDE34,OUT045,2798.400081265125
FDR10,OUT045,2831.300119603969
FDC32,OUT017,1419.646955992943
DRG13,OUT046,2507.0738205301445
FDP59,OUT049,1759.172400487336
NCT53,OUT010,429.1194562099577
FDL57,OUT027,5968.018022100426
FDN32,OUT010,468.2326667483561
FDK09,OUT018,3586.14792096383
FDA52,OUT010,481.75754467331603
FDC57,OUT049,3089.9350290696048
FDI09,OUT035,3875.16575894399
NCB07,OUT046,3097.230885057433
FDP26,OUT035,1773.8548319100728
FDP40,OUT027,2942.291197293692
FDL15,OUT013,2393.3653462002267
FDV07,OUT046,1901.4154148053774
FDS03,OUT017,1109.3400524090048
FDE50,OUT049,3099.223432038371
FDQ15,OUT017,1274.065026468347
FDQ33,OUT010,383.3170561412385
FDT22,OUT013,751.7499370473827
DRO35,OUT035,1915.4690002683462
FDJ41,OUT049,4276.951610741379
FDQ27,OUT035,1811.656819358198
FDC26,OUT017,1748.9903618073483
NCF43,OUT027,3668.7392022082645
NCR50,OUT035,2526.546182866919
FDE39,OUT018,1780.2365127463354
FDN49,OUT027,1171.4835128163402
DRG11,OUT035,1678.5099401845662
NCA18,OUT049,1940.8994511256326
FDM36,OUT018,2639.222325780023
FDW32,OUT017,1286.4920210293867
NCQ18,OUT010,217.45803863132187
FDX14,OUT027,2207.9189009067804
FDD46,OUT017,2493.762560416846
FDI34,OUT019,570.5104680431401
NCJ17,OUT035,1428.8077657539436
FDB52,OUT035,3971.466657529163
FDV55,OUT018,1930.6982218449057
FDC57,OUT046,3055.6681315921487
FDB29,OUT046,2061.6035184461025
NCO43,OUT035,1797.539756920901
FDG44,OUT045,834.0783227940628
FDJ34,OUT045,2004.3567058471006
FDH40,OUT049,1327.0222316557888
NCD07,OUT027,2881.592896060948
FDB41,OUT017,737.1381399556626
FDH47,OUT018,1325.5260372082805
DRK37,OUT035,3084.6035108930046
FDM25,OUT019,475.5971191445666
NCX06,OUT045,2840.1608933086404
NCS05,OUT017,2188.6404380656136
FDS39,OUT045,2284.1366831938644
FDC47,OUT027,5896.324267569693
FDG20,OUT013,2957.496883100363
DRL23,OUT017,1697.9446143519847
FDY33,OUT013,2494.490703751347
NCH18,OUT045,3900.010565574432
FDX47,OUT035,2641.800184111653
NCB06,OUT045,2648.363367632439
FDP36,OUT049,858.0413747562859
FDW44,OUT018,2691.5379847083946
NCU41,OUT018,2889.436962966834
NCS17,OUT046,1509.4021643841627
FDD46,OUT035,2515.580871088749
FDE45,OUT017,2962.2151068495964
FDI09,OUT017,3845.923320238198
NCJ54,OUT010,638.314629070221
NCA29,OUT018,2576.7845487526474
NCN41,OUT027,3171.7412177634
FDY34,OUT035,2823.7428772670974
NCG55,OUT035,1847.491585232403
DRM49,OUT046,775.5608981802808
NCB42,OUT049,1978.8547909650404
FDE58,OUT045,1790.745369623309
DRJ25,OUT013,715.3936645341743
FDS47,OUT010,196.56641566172465
FDY21,OUT049,3255.2749412517314
NCI54,OUT013,1887.6894268100357
FDO24,OUT017,2508.0082227900057
FDY43,OUT035,2918.1433053072255
FDF35,OUT018,1434.6776622805023
NCP29,OUT019,175.59461460628205
FDN28,OUT027,2695.7152919885057
FDJ50,OUT018,735.9065957768904
FDQ14,OUT027,3762.6755007501483
FDC37,OUT035,1683.626325734371
FDN08,OUT046,2038.861733436157
FDD04,OUT035,2340.8694774776027
FDW34,OUT018,3368.892137227884
FDP04,OUT017,1085.217403847705
NCG07,OUT017,3020.8112678476623
NCN14,OUT018,2801.951130457553
FDJ16,OUT045,887.9234788164447
NCM42,OUT045,1680.6982153770844
NCF19,OUT046,781.4272313038726
FDY21,OUT018,3080.074800710711
FDY19,OUT035,1813.3879679084612
FDV09,OUT045,2470.779835741041
FDA28,OUT013,2006.6816612673947
FDC38,OUT018,1863.7749745562717
FDL28,OUT045,4054.2995135217934
NCH43,OUT049,3757.0869544348457
NCN53,OUT045,637.353906045562
NCW05,OUT017,1664.5357487405754
NCO30,OUT018,2745.2252963718124
FDT04,OUT019,106.93849075468448
FDB27,OUT018,2995.798652755757
NCK07,OUT013,2682.528015628551
NCA53,OUT013,686.5916634304526
FDB33,OUT018,2341.5300852352566
FDU37,OUT017,1318.2893549933774
FDR13,OUT035,1974.1023993516026
FDE45,OUT049,2978.9682072252763
FDV37,OUT017,3246.09706957981
FDX44,OUT019,237.76872264124205
NCL06,OUT017,4185.036153457218
FDJ28,OUT045,2865.9625394710138
FDX55,OUT049,3638.9186771433706
NCK17,OUT018,509.3488433422724
FDH52,OUT035,1062.4266268319873
FDN13,OUT027,2666.5240386917208
FDK44,OUT018,2466.896594475982
FDU16,OUT046,1325.3979841567561
FDZ07,OUT017,1000.0296072340047
NCN06,OUT027,4257.2038588035675
FDH02,OUT010,200.25807146492264
NCW18,OUT045,3737.9281700809674
FDH57,OUT013,1981.6102355433943
FDV35,OUT045,2533.2683502603454
NCU29,OUT013,2404.2697165961617
NCP02,OUT046,944.498422463585
FDN44,OUT013,2501.757613008896
FDX03,OUT018,579.7401019656077
FDR11,OUT010,407.459862230574
FDA36,OUT046,2966.771187891866
FDP58,OUT027,5528.377397911456
FDH31,OUT045,1540.9042082777453
FDH34,OUT035,3045.902993703292
FDS13,OUT035,3814.9756936165645
FDT01,OUT018,2982.389415119489
FDY09,OUT049,2974.973459896924
FDV33,OUT027,5993.592021194943
NCW29,OUT010,297.77286115959794
NCN17,OUT045,1674.9126018569318
FDX01,OUT046,1977.385562862352
FDL03,OUT049,3102.200314543012
DRL59,OUT049,895.3013449482766
DRM11,OUT027,5985.603830213772
FDA43,OUT049,3253.2894501534406
FDZ56,OUT010,430.76707826295416
FDI44,OUT018,1127.7888982235659
FDB50,OUT013,1227.5667836211148
FDU15,OUT019,108.93775054173493
NCJ19,OUT019,171.45168636954293
FDD48,OUT013,1906.189482157366
NCW42,OUT035,3462.839545120119
FDL24,OUT017,2855.3122041825495
NCB30,OUT013,3053.50194550927
FDK25,OUT013,2782.117641224593
FDW28,OUT049,3136.9515174120725
FDD47,OUT017,2751.4570734382223
FDK16,OUT019,250.14710553153324
FDW37,OUT046,1454.137036229994
FDA48,OUT035,3555.4419051312493
FDA14,OUT017,2514.0936753967153
FDV15,OUT013,1721.657096473661
FDN22,OUT049,3969.245024339013
NCD55,OUT045,656.9142099390755
FDY43,OUT013,2785.1705097866784
NCU05,OUT017,1343.9676655378944
FDF10,OUT035,2657.824464722154
FDR39,OUT018,2805.937767010473
FDG40,OUT013,606.4158239662311
FDZ28,OUT019,308.4147857962654
FDE02,OUT045,1501.8221776688722
FDU60,OUT049,2829.969646899778
FDM21,OUT013,4262.320824609971
FDV52,OUT019,277.29933179655774
NCW06,OUT013,3113.7829375307083
FDX36,OUT035,3924.2230642729487
FDT35,OUT027,4460.01107042845
NCL19,OUT010,350.60620462901767
NCD31,OUT046,2537.9384193523338
FDE53,OUT019,262.99558533680306
FDW58,OUT019,262.2268713759767
DRF48,OUT046,3003.4847205709475
FDW57,OUT035,2744.289803901795
DRH13,OUT017,1722.3729091728703
FDT33,OUT013,2705.344473757995
DRK47,OUT027,5911.035331853531
FDY22,OUT010,341.2790433653885
FDC35,OUT019,558.7282698061834
FDO03,OUT013,3802.0249606779375
FDF24,OUT045,1281.9945126390721
FDF56,OUT018,2848.749543842374
FDD28,OUT013,742.6965754234703
FDG53,OUT027,3643.7486322104064
FDO27,OUT019,249.1569261294521
NCF54,OUT018,2494.2314223721855
FDC20,OUT027,1649.8236832743285
FDU10,OUT046,687.0132423174128
DRA24,OUT018,2432.039881136431
FDA02,OUT010,346.6440842183067
FDG10,OUT017,919.4582456592299
FDW39,OUT010,491.8349982376606
FDP04,OUT019,182.8143821044827
NCM55,OUT013,3287.0993783361832
FDG47,OUT045,4053.0184436416484
NCU41,OUT017,3000.846924415107
NCK31,OUT017,821.3998121785819
FDZ46,OUT045,1673.6786898148785
FDU13,OUT027,3766.853079730267
NCF19,OUT045,748.2873579116995
NCJ43,OUT013,2930.7777508529225
NCJ05,OUT045,2488.3891379196307
FDS04,OUT027,3599.2489194952573
FDX28,OUT010,249.36112540590472
FDB41,OUT027,1318.8246968214962
FDG53,OUT046,2193.8792722942417
FDL15,OUT010,355.4395641524843
FDQ08,OUT049,999.6271232902892
DRN36,OUT013,1565.899091446179
FDI46,OUT013,4466.371402565805
FDG16,OUT027,5467.26105595361
FDV32,OUT013,839.8801872053517
FDF44,OUT010,309.4439307875035
FDK04,OUT018,781.5569010284141
NCA41,OUT013,3057.635404258158
FDD51,OUT017,701.7607567101312
NCZ53,OUT045,2847.027354954563
FDP01,OUT027,3992.6115642007394
FDY25,OUT049,3143.4780620577144
FDB17,OUT018,2629.907502375587
NCV54,OUT018,1744.4683276523542
FDJ32,OUT017,1064.3431461656246
FDA37,OUT049,2090.331102247927
FDG35,OUT035,3021.1013489796587
NCM05,OUT018,3588.086787605895
FDG45,OUT046,3464.098217272794
FDH28,OUT013,654.6513252038956
NCE18,OUT049,4296.971671339051
FDH38,OUT045,1863.4566208591468
FDR56,OUT013,2990.4729258912994
FDH17,OUT027,2641.080224311826
FDD39,OUT049,3556.0088152216263
FDB41,OUT049,840.7899945123639
NCR53,OUT046,3463.76129817917
FDX46,OUT017,927.9813529466461
FDV28,OUT049,691.7207660642412
FDA08,OUT018,2475.2672227000444
FDH45,OUT017,674.8175527368256
NCS38,OUT010,240.40330834619505
FDD40,OUT010,547.4985408113489
DRM59,OUT035,2546.1972386586
NCJ43,OUT018,2660.9752593223984
NCN29,OUT013,717.712484541334
NCC19,OUT045,3058.1086523605363
FDR56,OUT035,3169.1984668933546
FDZ43,OUT049,4170.5594386752055
FDJ32,OUT010,167.44909575905706
DRH03,OUT017,1431.9297078256373
NCZ54,OUT035,2899.8502825456276
FDE26,OUT017,2483.8864429821333
FDS03,OUT045,1078.3841495291153
DRZ24,OUT019,301.62316990000016
FDO48,OUT027,5690.012350556128
FDW39,OUT049,3023.741039004143
NCK05,OUT049,1005.9859013889478
NCK30,OUT017,4094.021120601531
FDT27,OUT018,3263.971922292512
FDS08,OUT019,452.95752972136347
NCJ19,OUT049,901.3291529039138
FDC58,OUT045,680.5290346439273
DRE37,OUT013,3283.913199535768
FDW02,OUT035,2057.3202024597676
FDJ02,OUT010,359.9626430393671
FDX09,OUT045,2783.631338377255
FDT31,OUT010,480.26594474770513
FDI24,OUT049,3087.5863326910408
FDY09,OUT045,2930.4038621552277
FDV28,OUT045,621.7244498782665
DRM47,OUT049,3257.6349615364697
FDT52,OUT019,588.0542324474285
FDI48,OUT018,714.7884506654912
FDY55,OUT017,4198.862799950403
FDU48,OUT013,2028.8954858047166
FDN25,OUT045,843.6902346567106
FDP20,OUT049,2197.7441467206763
FDJ15,OUT013,3010.9249576649204
FDD04,OUT018,1916.451974455731
FDY58,OUT045,3664.0057015095335
FDR37,OUT018,2808.9141369054437
FDF44,OUT013,1965.4931018192542
FDD32,OUT045,1278.4110013460931
FDR57,OUT017,2599.03355681546
DRG39,OUT027,1632.9940489739631
FDX15,OUT017,2589.6176382746517
DRN37,OUT045,2652.1024905377503
FDW40,OUT027,3792.581809383241
FDB32,OUT049,1491.524961460289
FDM40,OUT018,1919.950243336843
FDE39,OUT027,3083.940170713397
DRH49,OUT017,1302.4375352502786
FDT46,OUT049,817.5519214121756
NCF06,OUT035,4058.013861149417
FDP07,OUT017,3255.3097179151105
FDC04,OUT013,3934.7756281835545
FDZ32,OUT017,1815.5933889904818
FDD50,OUT045,2760.469726363985
FDU56,OUT017,3056.7217335653077
FDV34,OUT017,1228.4148442098867
NCY41,OUT013,617.9358488030952
NCK18,OUT046,2631.9850406334936
DRH25,OUT049,856.9406871080474
FDT57,OUT046,3812.3568887083925
FDV56,OUT018,1407.7608736411858
FDV12,OUT045,1504.8097434253366
FDN52,OUT017,1415.2256284468074
FDX38,OUT035,760.3744819018825
FDE47,OUT018,1797.6094383305262
NCO07,OUT013,3372.12553178945
FDV09,OUT027,3824.9175318833495
FDZ23,OUT019,486.55633274786334
DRH51,OUT018,1282.9983729046164
NCY54,OUT045,2836.2873636845393
DRG49,OUT013,4341.578249707481
NCC19,OUT049,3279.358950177205
NCV53,OUT045,4008.2176928959752
FDZ47,OUT019,253.55388694941013
NCO26,OUT018,1681.2761248233967
NCP02,OUT045,984.5853039619141
NCW30,OUT018,3417.7517228296665
NCN55,OUT046,3788.970152370659
FDB20,OUT010,190.65402118997034
DRL11,OUT013,2366.541914778998
DRD60,OUT045,2830.4987108731934
FDW14,OUT010,192.08527973540072
FDL27,OUT010,188.3428744746186
FDU09,OUT018,739.6340423313767
DRH36,OUT027,2098.808991477424
FDP34,OUT027,3918.6434501199255
FDE04,OUT017,2957.873894284307
FDZ57,OUT027,3368.960821732575
FDF02,OUT010,228.58637971562283
FDG28,OUT045,4037.0329329141027
NCI31,OUT046,632.1693798568149
FDT43,OUT013,726.4568876522783
FDU20,OUT046,2208.1747377564984
FDD53,OUT013,665.1678667981665
FDW15,OUT045,2676.9162545391505
NCT53,OUT045,2520.4414088474355
NCG55,OUT027,2934.110732548321
FDD48,OUT035,1862.7904883485046
FDG47,OUT049,4276.489368172459
FDI21,OUT017,1109.9522617745108
FDT27,OUT017,4071.034026881795
DRO35,OUT013,1957.6259408448077
FDD33,OUT017,3921.2365575481103
FDC04,OUT035,3917.5249070295235
FDY34,OUT013,2666.926362141424
DRJ49,OUT049,2224.559951670858
FDE05,OUT049,2300.536536866711
FDU31,OUT017,3958.673527156335
NCN19,OUT027,5132.495425387759
FDK56,OUT027,5126.807670789733
FDK58,OUT017,1810.6113313769429
